dd0 Cell Density,dd0-dd1 Cell Density Gradient,dd1 Cell Density,dd1-dd2 Cell Density Gradient,dd2 Cell Density,dd2-dd3 Cell Density Gradient,dd3 Cell Density ,dd3-dd5 Cell Density Gradient,dd5 Cell Density,dd5-dd7 Cell Density Gradient,dd7 Cell Density,dd0 Aggregate Size,dd0-dd1 Aggregate Size Gradient,dd1 Aggregate Size ,dd1-dd2 Aggregate Size Gradient,dd2 Aggregate Size ,dd2-dd3 Aggregate Size Gradient,dd3 Aggregate Size ,dd3-dd5 Aggregate Size Gradient,dd5 Aggregate Size ,dd7 Aggregate Size ,dd5-dd7 Aggregate Size Gradient,Preculture Time [h],Start Preculture Perfusion [h after inoc] d1-d2,Presence of  IWP2 [h],Average DO concentration d0,Average DO concentration d1,Average DO concentration dd0,Average DO concentration dd1,Average DO concentration dd2,Average DO concentration dd3,Average DO concentration dd4,Average DO concentration dd5,Average DO concentration dd6,Average DO concentration dd7,Average DO concentration gradient d0,Average DO concentration gradient d1,Average DO concentration gradient dd0,Average DO concentration gradient dd1,Average DO concentration gradient dd2,Average DO concentration gradient dd3,Average DO concentration gradient dd4,Average DO concentration gradient dd5,Average DO concentration gradient dd6,Average DO concentration gradient dd7,dd0 Average of 2nd derivative DO,dd1 Average of 2nd derivative DO,dd2 Average of 2nd derivative DO,dd3 Average of 2nd derivative DO,dd5 Average of 2nd derivative DO,dd7 Average of 2nd derivative DO,Overall Average pH,Overall density gradient,Overall aggregate size gradient,d0 Average pH,d0 Average pH Gradient,d1 Average pH,d1 Average pH Gradient,dd0 Average pH,dd0 Average pH Gradient,dd1 Average pH,dd1 Average pH Gradient,dd2 Average pH,dd2 Average pH Gradient,dd3 Average pH,dd3 Average pH Gradient,dd4 Average pH,dd4 Average pH Gradient,dd5 Average pH,dd5 Average pH Gradient,dd6 Average pH,dd6 Average pH Gradient,dd7 Average pH,dd7 Average pH Gradient,dd0 Lactate Concentration,dd1 Lactate Concentration,dd3 Lactate Concentration,dd5 Lactate Concentration,dd7 Lactate Concentration,dd0 Glucose Concentration,dd1 Glucose Concentration,dd3 Glucose Concentration,dd5 Glucose Concentration,dd7 Glucose Concentration,dd10 CM Content
0.3,0.9666666666666668,0.59,1.0,1.18,0.1864406779661016,1.4,-0.3142857142857143,0.96,0.09375,1.05,78.8718593220339,0.0093695861149763,79.610856,0.5207739423544574,121.070115333333,0.2798767139264371,154.954821367521,-0.2212141487514748,120.676622463768,144.106292,0.1941525132033466,48.0,25.0,48.0,155.986425,146.9138974358975,144.9872952380952,142.9989824561404,117.988150877193,126.3412795969773,197.6848248175182,237.4933206521739,237.2542704174229,214.2562547945205,238.5584363177807,-7.198628965272574,0.3691175106326578,-0.2937837386221255,-6.255448231064926,8.499586901855265,3.424115488120308,0.7014312595330342,-2.683958905479381,-2.975706999736443,-737.4308875743172,-44.95435199985769,-574.7570797368944,-88.65942379138838,337.1162291523168,281.5936673469984,7.095991366765108,2.5,0.827093886700627,7.099338888888888,-0.021849421791363,7.072188365650971,-0.0370209537821409,7.156374655647383,0.0042900906461831,7.157344444444445,-0.0124958506224065,6.854667590027701,0.0046048513493053,7.195347222222222,-0.0031639004149374,7.025058333333333,-0.0065409751037345,7.123958448753462,0.0152941552772851,7.054141274238227,0.0155288303639172,7.221494444444444,-0.0042074688796691,12.73,11.2,16.275,13.55,11.0,9.86,0.85,1.67,3.595,3.56,70.0
1.0,0.0,1.0,0.8600000000000001,1.86,0.236559139784946,2.3,-0.0521739130434781,2.18,0.1238532110091743,2.45,139.0,0.1425171678042157,158.809886324786,-0.0069662602061842,157.703575333333,0.3334509834947164,210.289987628866,0.1566010542002788,243.22162137931,203.951952,-0.1614563259491967,48.0,25.0,48.0,103.709756097561,85.80307407407409,79.29802666666666,73.90376190476191,58.36610370370371,41.50252727272727,43.68248927038627,63.1669,50.5049268292683,18.85001742160279,148.478774590164,-5.868903173631433,-0.6629120331950198,-1.331752222880854,-2.142165514061781,-1.529587702753675,-9.249835049460692,-2.447668410607981,-13.81049427956346,-0.0258298032298619,-241.5651276310629,14.78623654262746,-126.6218502415798,-3.687991263266911,-26.77297729497671,-0.2911115432786581,6.863839721046735,1.4500000000000002,0.4672802302158274,7.057941504178273,-0.0219935571520775,6.785907303370788,-0.0074562916686094,7.006848314606742,-0.0239257657699655,6.898142061281338,-0.0214549791893296,6.711796089385473,0.0014645680242933,6.87261797752809,-0.016680847591963,6.671891666666667,-0.0021658022130013,6.918122905027933,-0.0122741023204051,6.763193277310923,-0.0053050494228071,6.951936111111111,-0.0095154564315353,14.905,13.945,14.895,18.42,15.06,8.8,1.2866666666666668,0.0,0.695,8.33,90.0
0.32,2.625,1.16,0.3793103448275863,1.6,-0.01875,1.57,0.0031847133757961,1.575,-0.0095238095238094,1.56,115.0,0.3565217391304348,156.0,0.0573060079575576,164.939737241379,-0.0238623388994861,161.003889333333,0.1670842121354305,187.905097333333,208.57972,0.1100269389179549,48.0,25.0,48.0,98.66583333333334,87.33635999999998,84.54456,85.34440952380953,82.6190888888889,76.56647272727272,75.12983555555556,69.11152,70.79678597785978,53.99796842105264,142.8023382382592,-3.964001244813288,0.047017427385892,0.0915240071132184,-0.6492830797602531,-0.5052957374575676,-22.65311806845546,-1.041181189488237,-4.697427485646485,-0.4264417995195453,-479.0196630686367,13.07844627288973,-153.0180334241805,3.338657330894281,-6.042446036478742,-2.112472169835105,7.00890834260981,3.875,0.813736695652174,7.2218891966759,-0.0085802213001382,7.072204986149584,-0.0235204193055256,6.925561111111111,-0.01631010834486,6.982119777158775,-0.0230968342213848,6.907534818941504,-8.408557657841708e-05,7.116938888888889,-0.0198271092669431,6.839022222222222,-0.0101576763485485,7.087538888888889,-0.0135394190871369,6.820373259052925,-0.0040076746148244,7.11590027700831,-0.0128774381903662,11.865,19.59,18.73,18.805,16.9,11.95,2.63,0.0,1.04,0.8,47.0
0.43,2.046511627906977,1.31,0.0267175572519083,1.345,0.0557620817843865,1.42,-0.1214788732394365,1.2475,-0.2304609218436874,0.96,113.817,0.1805266348612247,134.364,0.3172575987615729,176.992,0.0227072410052432,181.011,0.0068062161968057,182.243,202.287,0.1099850200007682,48.0,25.0,48.0,112.1051590909091,87.44860784313727,82.35801333333333,82.82837142857142,78.9007925925926,69.21490909090909,61.81000497512439,67.52586086956522,66.88067164179104,44.90051929824562,145.1127563858177,-12.3618928484258,-0.0447443983402508,0.0433740367516273,-0.9175334255417208,-0.9098155413051604,-4.525179027849349,-1.955399332491443,-7.210884836415228,-0.3868041056999273,-408.0685917425935,-548.7229217898695,-481.6074028531488,-4.336764380923031,3.257885312240927,20.84094667234027,7.103176204800652,1.232558139534884,0.7773004032789479,7.217491666666666,-0.0140785261040925,6.999716666666667,-0.0069142461964038,7.129933147632313,-0.030785549994799,6.925674157303371,-0.0074676481286206,6.896772222222221,0.0012906293222684,7.191038997214483,-0.0134920075359167,7.046769444444446,-0.0014737782388201,7.207391666666667,-0.009162863070539,7.111665745856353,-0.0252339469521476,7.305308333333334,-0.0130390733056723,13.115,19.135,16.53,13.56,12.875,11.42,3.0,3.66,5.06,3.045,85.0
0.44,1.6022727272727275,1.145,0.1441048034934498,1.31,-0.1068702290076336,1.17,-0.3931623931623931,0.71,0.267605633802817,0.9,109.556,0.1826828288729051,129.57,0.2951840703866637,167.817,-0.0249557553763922,163.629,0.1192270318831015,183.138,183.578,0.002402559818279,48.0,25.0,48.0,101.6804583333333,85.82264705882355,83.91944,84.8467619047619,81.79649629629628,73.4062606060606,67.06621256038649,70.97334453781512,70.24518214285713,60.06412658227849,122.3200650606647,-4.68577943210477,0.2192904564315343,0.0832086544161219,-0.7568303365606276,-0.8609494530365837,-16.6662990107649,-2.79910420313297,-6.749150182036895,-6.508570640939471,-382.9885634571623,-498.2267680922136,-373.9254515772829,-490.2396554885378,2.985992134740146,-27.4688616962917,7.05963829722729,1.0454545454545454,0.6756544598196357,7.156022222222223,-0.0106930847559495,6.984419444444445,-0.0064161479944674,6.919555248618784,-0.0508767566080557,6.829825966850828,-0.0188914742899067,7.026766016713092,-0.0107340006241422,7.148730555555555,-0.0307871715076068,7.050060941828256,-0.0293443753520042,7.160202777777777,-0.0071244813278002,7.127963687150839,-0.0085135068555324,7.192836111111112,-0.0068739626556016,13.07,19.21,13.41,10.75,9.74,11.685,3.265,4.89,6.905,5.525,28.0
0.52,0.923076923076923,1.0,0.03,1.03,0.5728155339805826,1.62,-0.037037037037037,1.56,0.0,1.56,113.5,0.2951541850220264,147.0,-0.0401360544217687,141.1,0.0616583982990787,149.8,-0.0934579439252336,135.8,199.2,0.4668630338733429,48.0,25.0,48.0,110.314225,95.5226170212766,91.63946666666668,91.89416190476192,85.3299925925926,76.36381212121212,75.99245374449339,70.59294893617022,61.75947878787878,35.32663859649123,-21.49846153846153,-3.481149465877992,-0.1714580912863042,-0.138521636040309,-1.048651913324117,-0.8634639758581714,-8.489781515929467,-2.203779178192189,-14.70459056871676,0.7984452937322523,-296.984454197907,15.40947985450713,-358.0984278596745,-13.89446267128468,-4.829763765982301,-5.16732096298844,7.08283159591304,2.0,0.7550660792951541,7.118555555555555,-0.0155811440261676,6.767516666666668,-0.0018399031811894,7.020136490250697,-0.0163755360094315,7.026577777777779,-0.0169961964038727,6.966259668508288,-0.0208149171270734,7.186708333333334,-0.0109562586445366,7.023727777777777,0.0015841977869966,7.213472222222223,-0.0026661479944676,7.220128133704735,-0.0049249875749818,7.285233333333334,-0.0035401106500692,13.895,11.29,13.545,10.61,7.235,10.165,4.715,2.78,4.65,5.82,94.0
0.63,0.0793650793650794,0.68,0.9117647058823528,1.3,-0.0307692307692307,1.26,0.0,1.26,0.1349206349206348,1.43,111.0,0.2486486486486486,138.6,0.0743145743145744,148.9,0.0463398253861652,155.8,0.2233632862644414,190.6,211.5,0.1096537250786988,48.0,25.0,48.0,101.2734324324324,85.47815686274511,79.72432,81.60508571428569,73.92105925925925,62.93558787878788,65.57507203389831,63.3970593220339,61.72745110410094,41.91745263157895,-19.31894260282376,-5.581580831502737,0.0121709543568492,-0.0477273266152925,-1.367240663900418,-0.9334077706525854,-25.93377878758071,-2.317217802835871,-13.5618345733711,0.142566280847349,-322.7323106679642,-3.781500876515479,-406.1473881625165,-8.941622543706803,-1.664716574584912,-5.780480556440755,6.993620291015191,1.2698412698412698,0.9054054054054054,7.043169444444445,-0.0161244928859556,6.781969529085873,0.0093498925299711,7.082019444444445,-0.0259161479944681,7.043080555555556,-0.0173300484094053,6.801584487534625,-0.0228405995333396,7.111394444444444,-0.0159140733056708,6.909601671309191,-0.0006512442353687,7.085630555555556,-0.0063328146611341,6.912813888888889,-0.0023748271092662,7.164938888888888,-0.0021664937759334,14.88,11.095,16.405,15.085,13.175,10.2575,5.2,1.165,2.43,2.085,92.0
0.62,0.5967741935483871,0.99,1.2373737373737372,2.215,0.2144469525959368,2.69,0.0185873605947956,2.74,-0.2281021897810218,2.115,103.666467333333,0.2814291006257345,132.841228,0.2293932322476497,163.314106666667,-0.0126638743924017,161.245917333333,-0.0135541126837647,159.060372,181.751855333333,0.1426595640888668,48.0,25.0,48.0,102.7082285714286,87.3902,81.33085714285714,79.5495625,70.89028125,63.37939024390244,87.65806024096385,60.833784,48.86278645833334,14.14470454545455,177.9932352941177,-5.481798796992482,-0.0799843937575088,-0.7891152239304825,-1.25830435519417,5.261425799406402,-24.75911655304507,-9.845169080395353,-7.439752402000065,0.2812437487469804,-2114.510150152601,5.567149151291869,0.1413615498455034,-42.11948574399256,-2.579527313821719,-1.547621719472409,6.566737310339749,2.411290322580645,0.7532367023651085,7.01990625,-0.0199906658885252,6.46375,-0.017756617622498,6.372314285714284,-0.0312634735945744,6.527222222222222,-0.0168310271078441,5.988566666666667,-0.0047074763437533,6.761757575757575,0.0211023797140552,6.090400000000001,0.0148374870344847,6.922580645161289,-0.0137198558363938,6.52845238095238,0.0141364459204246,6.992423076923076,-0.0054088780917563,13.765,13.49,16.805,15.495,15.455,9.685,4.01,0.56,1.855,0.595,95.0
0.58,1.3448275862068968,1.36,0.5624999999999999,2.125,-0.0729411764705882,1.97,-0.3807106598984772,1.22,0.2377049180327869,1.51,105.507306666667,0.3134992609674479,138.583769333333,0.1473857058797302,159.009036,-0.0372215282993917,153.090476666667,0.1197662306144296,171.425546,251.999169178082,0.470021096961138,48.0,25.0,48.0,107.8740303030303,92.88625,87.27966666666667,84.7792857142857,76.84696551724137,67.558,61.95026865671641,39.96397590361445,66.8252830188679,25.44060317460318,195.79609375,-4.434043499637616,-0.3240906084656068,-0.9321653740690454,-1.012710947286609,-1.031530804448866,-52.09702765277335,-4.199877346001505,-38.29151313980636,-1.705958161555322,1270.218387034729,1.701194717425187,-0.2037532989392697,-40.85193511515659,-12.21229233502634,0.443181232824699,6.900167706784371,1.6034482758620692,1.388452299083247,7.09990625,-0.0341462736635961,6.881923076923076,-0.0048057243090613,7.111619047619048,-0.1842200043376635,7.344081081081082,-0.166214524095514,6.74744,-0.0023682758620699,6.562612903225808,-0.008820848155019,6.816642857142858,-0.0049973719435573,6.983999999999999,-0.0104415756746545,6.393851851851851,-0.0010211640211639,7.059600000000001,-0.0036896668887193,14.08,16.24,16.32,14.82,13.08,9.315,3.405,1.865,4.07,3.0,95.0
0.54,0.9444444444444444,1.05,0.657142857142857,1.74,0.3563218390804597,2.36,0.1144067796610169,2.63,0.1596958174904942,3.05,116.442343333333,0.2629590215220426,147.061908,0.0585975986838619,155.679382666667,0.0046167877489912,156.398121333333,-0.0406565284317823,150.039516666667,172.158943333333,0.1474240064089736,48.0,25.0,48.0,100.4949761904762,89.84527272727273,81.15721333333333,78.57898095238095,66.3694888888889,53.96719393939395,49.89830434782609,67.170572,50.79317328519856,30.83327719298246,150.4447133575498,-6.173940399849141,-0.7409311203319506,-0.7589899229401306,-1.794339326878746,-0.779473029045645,0.6498690879904013,-28.23056131340947,-6.958209781284609,-0.318858702773535,-344.2083301812169,-282.677582008326,-357.100665306116,-3.11589816051309,0.0472168178921279,-0.0484489764287393,6.9875050357765165,4.648148148148147,0.4784908857468044,7.082188888888888,-0.0167771818906829,6.880366666666666,-0.0017933955739973,7.108372928176795,-0.0405732330758087,6.88399721448468,-0.0020026237011494,6.724083333333334,-0.0016366413093591,7.045877437325906,-0.0041330228042347,6.939702777777778,0.0029581604426,6.981494444444445,0.0015661980691746,7.064516666666666,0.0049960235131395,7.16445,0.0033727524204698,13.93,13.3,17.23,11.445,8.705,10.105,4.365,0.0,3.815,3.905,93.0
0.47,0.6170212765957448,0.76,0.7105263157894737,1.3,0.923076923076923,2.5,-0.208,1.98,-0.0252525252525252,1.93,113.244708,0.0906029386674121,123.505011333333,0.3238906116829832,163.507125,-0.0351801774183663,157.754915333333,-0.0424918487378732,151.051617333333,189.019868,0.2513594447842328,48.0,25.0,48.0,107.513975,94.21149019607844,85.28714666666669,84.3306,76.67591851851854,67.07321818181819,65.98842458100559,68.71561983471075,54.5846094890511,30.57325773195876,165.8036733248336,-5.6969001708567,-0.6885062240663903,-0.329320687611144,-1.132879207007837,-0.8539400226329693,0.7614209579815915,-3.964463014534841,-5.705019294921207,-0.2242999529453411,-331.6021104447761,3.806722835290719,-234.9395368437014,-10.65389078939928,-408.3514839404204,-13.3148520801786,6.977320029402662,3.1063829787234045,0.6691276028545192,7.060863888888889,-0.0245602699984975,6.823813888888888,-0.0048725795297371,7.013127777777777,-0.0072895919778702,6.99300278551532,-0.0098596840000463,6.728735376044568,-0.0103619436193204,7.018330555555555,-0.0115639504896446,6.814933333333334,-0.0030406293222683,7.110519444444445,0.0063438027634725,7.022505555555555,-0.0032071230982015,7.187367688022285,-0.0095658179128292,13.95,12.35,16.38,14.985,11.12,9.37,4.535,0.255,1.94,3.065,94.0
